id,scan_result_id,severity,title,description,rule_id,file_path,line_start,line_end,recommendation
a787222b-50fa-4a08-9795-681097401d1f,f0ad1e4e-fd90-422a-b417-3bd61bc873c9,low,Bloque de codigo duplicado detectado,Former dark environment maintain place president health back her agreement later town.,sonar.duplicate-code,src/Helpers/ScanHelper.cs,159,169,Extraer la logica comun a un metodo/clase compartida.
59d2d9a4-b26d-4531-9862-f93bdd22270e,f0ad1e4e-fd90-422a-b417-3bd61bc873c9,info,Complejidad ciclomatica excesiva en metodo,Account receive theory use always hard structure list mother strong.,sonar.complexity-high,src/Services/PaymentService.cs,74,86,Refactorizar el metodo dividiendolo en funciones mas pequenas.
c661e8b3-f920-4ee8-b141-59d4721ebf10,acc0bf5d-ec07-4feb-9f34-6a3c1ef77695,low,Bloque de codigo duplicado detectado,Nature serve message yourself peace read light data something.,sonar.duplicate-code,src/Helpers/PaymentHelper.cs,26,28,Extraer la logica comun a un metodo/clase compartida.
990e94e2-318c-47c2-80ae-ab0a2da51838,d2069685-10cd-4137-8268-fcf1256d7aed,low,Bloque de codigo duplicado detectado,Pay often message memory because level reflect sense no indeed.,sonar.duplicate-code,src/Helpers/NotificationHelper.cs,29,29,Extraer la logica comun a un metodo/clase compartida.
67711ee6-e274-46f5-b1ba-1c08c6f68909,d2069685-10cd-4137-8268-fcf1256d7aed,low,Variable declarada pero nunca utilizada,Television someone charge left benefit effect in sell pattern level.,sonar.unused-variable,src/Controllers/UserController.cs,71,79,Eliminar la variable no utilizada.
c5bcba97-f827-4b1b-b486-7eb6c69ea177,d03b92b5-2ef9-428b-b368-7360390caed2,low,Dependencia con vulnerabilidad conocida (paquete desactualizado),Computer north there rich record bad best person culture might enjoy.,trivy.CVE-2024-1234,src/Search.csproj,224,224,Actualizar el paquete a la ultima version parcheada.
0cf37f3d-818a-4df2-93d2-fd4b0d37c8d5,d03b92b5-2ef9-428b-b368-7360390caed2,info,SQL Injection detectado en parametro de busqueda,Accept low everything within series girl dark technology detail.,semgrep.CWE-089,src/Controllers/ReportController.cs,295,308,Usar consultas parametrizadas con Entity Framework o Dapper.
1b07648c-d8d4-464b-8a51-0324821743f4,ca60e443-b4eb-4817-ac7e-d4ff7fbf018b,low,Metodo demasiado largo (>100 lineas),Cell responsibility instead citizen turn player skin respond even term write discover.,sonar.long-method,src/Services/SearchService.cs,167,172,Dividir el metodo en unidades mas pequenas y cohesivas.
45366439-7a3d-4e57-9c08-d2c9c19dc4b0,ca60e443-b4eb-4817-ac7e-d4ff7fbf018b,medium,Metodo demasiado largo (>100 lineas),Chair than last ten dog book ever way cell a thought budget way.,sonar.long-method,src/Services/ReportService.cs,46,59,Dividir el metodo en unidades mas pequenas y cohesivas.
f3ff86fd-61fd-443b-a92b-8e65dbc9a7ee,eadddb99-ea64-4386-ae0d-64e267adb633,info,Bloque de codigo duplicado detectado,Concern many third sign next get specific call piece case.,sonar.duplicate-code,src/Helpers/UserHelper.cs,53,57,Extraer la logica comun a un metodo/clase compartida.
6db74ad0-a97c-4837-a712-daa3c39090aa,eadddb99-ea64-4386-ae0d-64e267adb633,info,Bloque de codigo duplicado detectado,Dream scientist before cell debate firm east nature day them himself floor religious company.,sonar.duplicate-code,src/Helpers/PaymentHelper.cs,79,81,Extraer la logica comun a un metodo/clase compartida.
fb5f7690-4263-47de-a989-9ba6409e8127,fcc26ddf-be67-4542-817d-155687bdd42d,medium,Cross-Site Scripting (XSS) en renderizado de input de usuario,Nice identify sport garden class full oil brother situation best tonight keep stay sometimes.,semgrep.CWE-079,src/Views/PaymentView.cshtml,226,228,Sanitizar y escapar el input antes de renderizarlo.
2733775a-1311-434f-818e-351eff86706c,fcc26ddf-be67-4542-817d-155687bdd42d,info,Dependencia con vulnerabilidad conocida (paquete desactualizado),Military five simply culture level say little account could.,trivy.CVE-2024-1234,src/Scan.csproj,141,142,Actualizar el paquete a la ultima version parcheada.
97af16da-af62-4653-988e-c94f21317234,981196d4-6bde-4be8-ac77-b53707f8227e,critical,Cookie de sesion sin flag Secure/HttpOnly,Someone reflect board politics seven teach happen foot minute son college.,zap.insecure-cookie,src/Middleware/SearchMiddleware.cs,231,237,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
463da1e1-4f4f-4e0e-b592-91c2379004a8,981196d4-6bde-4be8-ac77-b53707f8227e,high,Dependencia con vulnerabilidad conocida (paquete desactualizado),Everything relationship type myself eight camera board body red.,trivy.CVE-2024-1234,src/Payment.csproj,32,46,Actualizar el paquete a la ultima version parcheada.
e1d1bfc7-d442-4070-8390-dd50abf73150,bd1757da-8e60-4855-a665-204d33dd159b,high,Complejidad ciclomatica excesiva en metodo,Save three in hear however leader because than little level least mission grow bag indeed.,sonar.complexity-high,src/Services/PaymentService.cs,21,28,Refactorizar el metodo dividiendolo en funciones mas pequenas.
048fb3d9-c93a-4464-98ad-65791cb1123c,ab499271-a4fe-4e3d-a9c7-12f07da47a65,low,Cross-Site Scripting (XSS) en renderizado de input de usuario,Last dog feeling also future rise world like high yet student political to machine.,semgrep.CWE-079,src/Views/AuthView.cshtml,286,298,Sanitizar y escapar el input antes de renderizarlo.
ea8e074c-8c4a-474a-abe8-dc7f1547d31c,ab499271-a4fe-4e3d-a9c7-12f07da47a65,info,Cross-Site Scripting (XSS) en renderizado de input de usuario,Realize change affect less these involve she art college hour different.,semgrep.CWE-079,src/Views/PaymentView.cshtml,171,173,Sanitizar y escapar el input antes de renderizarlo.
b298faa8-d9f9-4a30-9265-c086e8f861e9,f7449061-4d46-490c-be28-ec25c78b99ec,high,Variable declarada pero nunca utilizada,Think she pressure strong start describe shoulder almost skill could.,sonar.unused-variable,src/Controllers/NotificationController.cs,67,69,Eliminar la variable no utilizada.
46a6a29c-8ef3-48e2-b350-4c3b6780f9b2,f7449061-4d46-490c-be28-ec25c78b99ec,medium,Variable declarada pero nunca utilizada,Feel whatever lot room show edge individual crime data us.,sonar.unused-variable,src/Controllers/PaymentController.cs,270,272,Eliminar la variable no utilizada.
2d63aabb-1474-49b5-aff0-6f2f2e4a5f20,9eeb6b09-96f1-41cf-853f-d0d456530fb0,high,Metodo demasiado largo (>100 lineas),Walk where although gun source clear better hair dog student cause.,sonar.long-method,src/Services/UserService.cs,189,203,Dividir el metodo en unidades mas pequenas y cohesivas.
9a64ae69-f8aa-409a-9d51-b61c421bbfe8,9eeb6b09-96f1-41cf-853f-d0d456530fb0,medium,Metodo demasiado largo (>100 lineas),Human number large class kind employee choice decision mouth simple push response son fly western.,sonar.long-method,src/Services/NotificationService.cs,83,89,Dividir el metodo en unidades mas pequenas y cohesivas.
18a4cdc2-ba8f-49f2-b021-ebff2eb4a461,1a297140-d02b-4ece-a2ba-3daf549097f2,info,Credencial expuesta en variable de entorno hardcodeada,Community marriage only idea important safe animal try sport raise partner still.,gitleaks.aws-access-key,src/Services/ScanService.cs,63,64,Mover la credencial a un Kubernetes Secret.
10e02d41-3042-4317-b55f-c29b72069a9c,2594ceea-ac76-42c4-aee6-2a66a36f8f5b,high,Metodo demasiado largo (>100 lineas),Class cut investment gas chance executive past yeah day attack discover view that energy side.,sonar.long-method,src/Services/AuthService.cs,57,72,Dividir el metodo en unidades mas pequenas y cohesivas.
c5e24257-e2aa-4481-a818-f84c87caa9cd,c049ab35-508c-4161-9eb2-7855ce62b14c,low,Convencion de nombres no respetada,Indeed blood energy four leg him run still black visit.,sonar.naming-convention,src/Models/SearchModel.cs,200,215,Renombrar siguiendo la convencion PascalCase del proyecto.
1a174d75-4d4e-4c02-9456-f9e9bad9ca1a,c049ab35-508c-4161-9eb2-7855ce62b14c,low,Metodo demasiado largo (>100 lineas),Store usually court thus perhaps discuss method little truth activity magazine partner accept.,sonar.long-method,src/Services/ReportService.cs,130,130,Dividir el metodo en unidades mas pequenas y cohesivas.
3358e153-3c82-4364-a0ed-8bf63503d5fe,b5a6d610-026f-4343-9704-6f05810e089c,medium,Metodo demasiado largo (>100 lineas),Interest physical carry hot along seven senior sit last party fact.,sonar.long-method,src/Services/PaymentService.cs,70,72,Dividir el metodo en unidades mas pequenas y cohesivas.
b82f36d1-d195-4b8f-a9fd-76088a2f6657,b5a6d610-026f-4343-9704-6f05810e089c,medium,Metodo demasiado largo (>100 lineas),Society spend interest firm tree story movement official nearly.,sonar.long-method,src/Services/SearchService.cs,151,157,Dividir el metodo en unidades mas pequenas y cohesivas.
abdf1790-a60f-411b-b070-6a9df4c79ba0,7a3b8ab3-3e3e-48f1-b3a2-5183d435f268,low,Metodo demasiado largo (>100 lineas),Either fast board ask whom story today over under.,sonar.long-method,src/Services/AuthService.cs,221,226,Dividir el metodo en unidades mas pequenas y cohesivas.
b94a76b5-0801-4f82-b69b-580162d3f64c,7a3b8ab3-3e3e-48f1-b3a2-5183d435f268,medium,Variable declarada pero nunca utilizada,Enjoy adult public would determine investment represent bill.,sonar.unused-variable,src/Controllers/ReportController.cs,53,55,Eliminar la variable no utilizada.
3f48f3e3-0b89-4eca-bf30-d2fa9ec50f1d,681d4f76-8d68-4089-b81e-1ed147609cf5,high,Cross-Site Scripting (XSS) en renderizado de input de usuario,Its president room question hour property affect market.,semgrep.CWE-079,src/Views/NotificationView.cshtml,141,142,Sanitizar y escapar el input antes de renderizarlo.
35e396fa-f801-4607-9cc7-574c68a7c137,681d4f76-8d68-4089-b81e-1ed147609cf5,medium,Cross-Site Scripting (XSS) en renderizado de input de usuario,Away guy particular toward clear once be evidence walk may outside reflect begin try.,semgrep.CWE-079,src/Views/PaymentView.cshtml,16,20,Sanitizar y escapar el input antes de renderizarlo.
963d208d-20fe-4b3a-b84e-487bd8ba4f02,d044563d-f6a1-42c7-9470-e863dbbf2a0c,critical,Cross-Site Scripting (XSS) en renderizado de input de usuario,Property money challenge family will even test prove against cup white able oil his.,semgrep.CWE-079,src/Views/StorageView.cshtml,40,44,Sanitizar y escapar el input antes de renderizarlo.
a328a015-f148-4168-b02f-9cd66e4da46f,353557e7-3b52-40ed-8e2d-76d3367cad1e,high,Metodo demasiado largo (>100 lineas),Probably rule choice walk where military child social on your over.,sonar.long-method,src/Services/UserService.cs,63,67,Dividir el metodo en unidades mas pequenas y cohesivas.
21fd9d9c-d3ca-4df5-97a1-361a7a9d5a53,ec73aa1d-2523-4ab9-8937-aca90da0a5a7,info,Convencion de nombres no respetada,Somebody require nearly show anyone structure soldier hotel chance growth light view summer radio.,sonar.naming-convention,src/Models/UserModel.cs,63,69,Renombrar siguiendo la convencion PascalCase del proyecto.
c5726877-4c4e-48f0-b598-855eec854ab9,80383e6c-a3bb-4869-b507-60181ed4843a,high,Variable declarada pero nunca utilizada,Card both effort record field plan focus only body spring kind happy industry live big indicate.,sonar.unused-variable,src/Controllers/UserController.cs,283,291,Eliminar la variable no utilizada.
bff57e06-226a-4944-aa6b-49516c0e5e99,80383e6c-a3bb-4869-b507-60181ed4843a,medium,Convencion de nombres no respetada,To chance nearly another finish practice across learn treatment after require.,sonar.naming-convention,src/Models/AuthModel.cs,258,263,Renombrar siguiendo la convencion PascalCase del proyecto.
ead5aa29-c7cf-4505-9dec-d34351c709b2,52a45d29-6efe-4a74-850b-187035c71269,high,SQL Injection detectado en parametro de busqueda,Military according author nor billion why professor how whose billion black.,semgrep.CWE-089,src/Controllers/AuthController.cs,24,32,Usar consultas parametrizadas con Entity Framework o Dapper.
508a4ce6-05a9-499b-859d-f5619a4e19ca,a62c8fcb-b71c-44fd-b057-f55b31045e58,medium,Convencion de nombres no respetada,History act safe close into meet remember of control.,sonar.naming-convention,src/Models/ScanModel.cs,155,170,Renombrar siguiendo la convencion PascalCase del proyecto.
a535cbbb-fc2e-4478-ba71-4dea36e4dd66,a62c8fcb-b71c-44fd-b057-f55b31045e58,low,Metodo demasiado largo (>100 lineas),Quickly little often statement machine cause issue third however.,sonar.long-method,src/Services/ScanService.cs,233,235,Dividir el metodo en unidades mas pequenas y cohesivas.
c44e93d6-b17d-4f8c-ad33-bae196e47e6a,110ebd56-eee7-4ef4-a35b-38315376bdd4,info,Credencial expuesta en variable de entorno hardcodeada,Story head management her always agree thousand structure argue.,gitleaks.aws-access-key,src/Services/ReportService.cs,264,267,Mover la credencial a un Kubernetes Secret.
c71d2418-db25-433d-bfc8-5a1a1af0b57f,110ebd56-eee7-4ef4-a35b-38315376bdd4,info,Credencial expuesta en variable de entorno hardcodeada,Guess travel painting control training none structure feeling somebody represent.,gitleaks.aws-access-key,src/Services/StorageService.cs,63,71,Mover la credencial a un Kubernetes Secret.
689b30ca-4dfb-4a5d-9fc1-de63466ea826,6112033f-9db6-4dfd-99f0-bc67b5bc3d38,info,Metodo demasiado largo (>100 lineas),Friend word amount no born such four part company resource.,sonar.long-method,src/Services/SearchService.cs,47,59,Dividir el metodo en unidades mas pequenas y cohesivas.
90495e45-f1d4-4b1e-ac50-5c0568547985,6112033f-9db6-4dfd-99f0-bc67b5bc3d38,medium,Metodo demasiado largo (>100 lineas),Man child education west get effect peace available analysis common despite manager economic camera leg.,sonar.long-method,src/Services/UserService.cs,111,122,Dividir el metodo en unidades mas pequenas y cohesivas.
690b6698-3820-4216-b06e-e1a99b4721de,cc36e57f-9064-4c12-b040-b629a3ea316a,info,Complejidad ciclomatica excesiva en metodo,Film culture strategy television act sister learn politics build happy picture risk bring man.,sonar.complexity-high,src/Services/NotificationService.cs,27,33,Refactorizar el metodo dividiendolo en funciones mas pequenas.
c2487d05-ba50-432d-ba71-0ad80c66a7fe,cc36e57f-9064-4c12-b040-b629a3ea316a,info,Convencion de nombres no respetada,Trouble own think bar father might away.,sonar.naming-convention,src/Models/ScanModel.cs,38,50,Renombrar siguiendo la convencion PascalCase del proyecto.
04bfd310-9e86-44ae-8b19-4f0710050aee,f2130a0a-dea6-4646-892d-5c54061cd0da,medium,API Key generica expuesta en codigo fuente,Recently yourself eat security reduce trial industry right shake throughout main wish staff door effort yard.,gitleaks.generic-api-key,src/Config/PaymentConfig.cs,168,178,Externalizar la API Key a variables de entorno o un vault.
b7c232b3-3286-4350-9b76-c647f407e511,d4884c71-f7f2-460c-af9d-c96f6ecf5a7b,medium,Variable declarada pero nunca utilizada,Glass great trade stay tell ready environmental beat beautiful way pay shoulder cause beyond similar.,sonar.unused-variable,src/Controllers/StorageController.cs,289,298,Eliminar la variable no utilizada.
d7b4869e-79ca-4f7c-882e-7c9c9349947f,d4884c71-f7f2-460c-af9d-c96f6ecf5a7b,info,Complejidad ciclomatica excesiva en metodo,Design important country white past near style test.,sonar.complexity-high,src/Services/ReportService.cs,170,173,Refactorizar el metodo dividiendolo en funciones mas pequenas.
6050ebba-94f4-422b-ae4b-81d0558be240,8f2ff93f-ce13-4ac5-86f5-578124bda2b7,critical,API Key generica expuesta en codigo fuente,Story public nor company ready claim bring public here piece thank prove edge.,gitleaks.generic-api-key,src/Config/UserConfig.cs,27,42,Externalizar la API Key a variables de entorno o un vault.
dd444f0d-67f8-4cd8-b784-cf238c6b0477,8f2ff93f-ce13-4ac5-86f5-578124bda2b7,high,Cookie de sesion sin flag Secure/HttpOnly,Low almost international own serve positive fire sign or direction through catch relate people word.,zap.insecure-cookie,src/Middleware/NotificationMiddleware.cs,76,83,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
f7d03de7-c4f4-4bbd-b990-4e5d307ff583,9ceb03ca-a679-41e3-b3d6-97950c746813,low,Metodo demasiado largo (>100 lineas),Authority general away campaign meet field family bar good.,sonar.long-method,src/Services/ReportService.cs,215,219,Dividir el metodo en unidades mas pequenas y cohesivas.
d78d81bd-e7d9-4bce-8fc7-eef0a2babc86,555d8ace-3003-44b7-8155-c2afcb54af13,medium,Dependencia con vulnerabilidad conocida (paquete desactualizado),Later strong quite majority few around wish make material.,trivy.CVE-2024-1234,src/Report.csproj,89,103,Actualizar el paquete a la ultima version parcheada.
3a0d2ba9-56aa-46cc-8912-2c5cc8c4203c,555d8ace-3003-44b7-8155-c2afcb54af13,medium,Cross-Site Scripting (XSS) en renderizado de input de usuario,Include chair arrive pressure project from third our.,semgrep.CWE-079,src/Views/ReportView.cshtml,136,151,Sanitizar y escapar el input antes de renderizarlo.
d917f068-a5a4-4a5a-9d67-03f02133353c,e01170e3-e0d3-4aba-a22c-5727d67a5d31,critical,Credencial hardcodeada en codigo fuente,Leave avoid out child others difficult appear win personal statement southern cultural.,semgrep.CWE-798,src/Repositories/ScanRepository.cs,148,151,Eliminar la credencial del codigo y usar un gestor de secretos.
b3f483ad-1a18-4165-88f4-265244134147,e76fe83a-1331-47b4-9d90-cdc898481d45,critical,Variable declarada pero nunca utilizada,Something that reflect history finish news visit agreement.,sonar.unused-variable,src/Controllers/PaymentController.cs,149,150,Eliminar la variable no utilizada.
e63fdf8e-2cae-41a5-b336-ab579d575a72,e76fe83a-1331-47b4-9d90-cdc898481d45,high,Complejidad ciclomatica excesiva en metodo,Keep really already medical pass lay magazine realize.,sonar.complexity-high,src/Services/ReportService.cs,227,235,Refactorizar el metodo dividiendolo en funciones mas pequenas.
953eccc7-0b7a-46e3-a1d8-376430aec7b9,3d4c098d-1698-4fef-bc68-f6677c39ee40,low,Cookie de sesion sin flag Secure/HttpOnly,Great available sign consumer money peace win establish name.,zap.insecure-cookie,src/Middleware/UserMiddleware.cs,120,121,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
d0361ad7-e76e-4924-ac5b-382cc57b817a,4f6a7480-6974-4620-b7bf-801bee9e9472,medium,Bloque de codigo duplicado detectado,Old talk do dream word recent foot project name whole central year friend usually.,sonar.duplicate-code,src/Helpers/SearchHelper.cs,282,287,Extraer la logica comun a un metodo/clase compartida.
93d24af5-0fb7-4e77-b51e-14c3262fa949,d2397d12-327b-45db-9b55-c00087959513,high,Cookie de sesion sin flag Secure/HttpOnly,Home month court bit health next raise research meet begin building meeting.,zap.insecure-cookie,src/Middleware/UserMiddleware.cs,274,275,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
1efa4698-40d7-495a-bb1d-39ddf9dd9b9b,912f72e5-b23c-420c-9ebe-822d8f7ab310,high,Complejidad ciclomatica excesiva en metodo,Worker simple modern consumer behind best source movement even relationship player many stand for.,sonar.complexity-high,src/Services/NotificationService.cs,254,259,Refactorizar el metodo dividiendolo en funciones mas pequenas.
5f54f142-5565-46be-a3c6-d3d2fd23fc66,e7398b7d-66aa-401f-87cd-8265a448b4a4,medium,Dependencia con vulnerabilidad conocida (paquete desactualizado),Most short others reach history usually also author risk current beyond enjoy receive interview follow.,trivy.CVE-2024-1234,src/Scan.csproj,99,102,Actualizar el paquete a la ultima version parcheada.
68a74a7e-cc1c-451a-8e95-183e5e0ac9aa,4656d814-8504-4085-a8c4-e503abc55445,medium,Bloque de codigo duplicado detectado,Citizen city receive majority argue city prevent.,sonar.duplicate-code,src/Helpers/SearchHelper.cs,173,182,Extraer la logica comun a un metodo/clase compartida.
c3d0a535-1b6a-47b0-9c19-9ad5703c0171,4656d814-8504-4085-a8c4-e503abc55445,medium,Bloque de codigo duplicado detectado,Another fill newspaper red else see religious live discuss identify stand that.,sonar.duplicate-code,src/Helpers/PaymentHelper.cs,208,221,Extraer la logica comun a un metodo/clase compartida.
fcf10301-c118-4d69-b23b-806ce1c4587e,2b27c3b6-7ab4-4cfd-a1bd-33880809f011,critical,Variable declarada pero nunca utilizada,Avoid smile along type fast between fall court certainly seem.,sonar.unused-variable,src/Controllers/SearchController.cs,134,145,Eliminar la variable no utilizada.
8cc8eff2-0f11-43d6-b29d-34aced655afa,bd75c443-a79e-4f7d-a97b-602e727dd17a,critical,Cross-Site Scripting (XSS) en renderizado de input de usuario,Not rule foot should in though bad eat significant admit TV whom.,semgrep.CWE-079,src/Views/UserView.cshtml,113,117,Sanitizar y escapar el input antes de renderizarlo.
ade02356-7d54-47e5-a6cc-cc7f6b304a50,fa6bd518-3db1-4ce6-8864-2a1c002352c6,medium,Convencion de nombres no respetada,That various air pay close wind else figure under.,sonar.naming-convention,src/Models/StorageModel.cs,276,282,Renombrar siguiendo la convencion PascalCase del proyecto.
3f68878b-0612-465f-a2b5-a79aee95a794,fa6bd518-3db1-4ce6-8864-2a1c002352c6,low,Convencion de nombres no respetada,Those anyone ten prove record happen measure.,sonar.naming-convention,src/Models/AuthModel.cs,270,284,Renombrar siguiendo la convencion PascalCase del proyecto.
32d4f425-8b34-4390-9bb0-28429e8b8524,ff6e71cd-69d8-4e69-9efe-ed7bf361ae7b,low,Convencion de nombres no respetada,Follow free central contain professor identify poor.,sonar.naming-convention,src/Models/StorageModel.cs,29,43,Renombrar siguiendo la convencion PascalCase del proyecto.
ee763c04-7ab0-40a8-ae8c-c4050bdfb7d4,ff6e71cd-69d8-4e69-9efe-ed7bf361ae7b,low,Convencion de nombres no respetada,Get common sometimes quite company painting weight along plan option painting you perhaps serious.,sonar.naming-convention,src/Models/NotificationModel.cs,234,235,Renombrar siguiendo la convencion PascalCase del proyecto.
0b7b5c28-a5b1-4f46-89bc-b04983cf4bbe,03c79ac6-b775-4acb-a231-ffa66c44478f,medium,Variable declarada pero nunca utilizada,Resource each fall game ask science job everyone us eat try where would.,sonar.unused-variable,src/Controllers/AuthController.cs,92,104,Eliminar la variable no utilizada.
a273c3c9-b655-4888-a2ed-eff376e33478,1a4c3b8e-1914-48e2-86e8-8e45985fe331,low,Dependencia con vulnerabilidad conocida (paquete desactualizado),System situation military wall with bit man rather matter note guess use foot.,trivy.CVE-2024-1234,src/Report.csproj,80,88,Actualizar el paquete a la ultima version parcheada.
a40bdd95-47a8-4cd1-a2d8-04b9725feb56,b0605b8c-c90e-4b5c-b20a-4832b5aed1ad,low,Metodo demasiado largo (>100 lineas),Cut scene college human than because thing many name.,sonar.long-method,src/Services/SearchService.cs,124,130,Dividir el metodo en unidades mas pequenas y cohesivas.
20227fbc-32a1-4211-9148-f007e56cad34,1c57ba16-cdec-4fc5-8a85-7d66205b8861,high,Bloque de codigo duplicado detectado,Administration less chair man get military new where improve would.,sonar.duplicate-code,src/Helpers/ScanHelper.cs,120,130,Extraer la logica comun a un metodo/clase compartida.
d119e183-551b-4850-858a-df33df382a2a,f392519d-2e7e-450e-a426-923e249cf892,high,Variable declarada pero nunca utilizada,Plant kid run next under material ok.,sonar.unused-variable,src/Controllers/PaymentController.cs,238,239,Eliminar la variable no utilizada.
a2e114de-652d-4080-b54f-6158d17f4aca,2752a882-8e02-468e-a863-f05573d148bd,high,Cross-Site Scripting (XSS) en renderizado de input de usuario,Reason issue start conference protect benefit expert sister show item above why loss medical attorney.,semgrep.CWE-079,src/Views/SearchView.cshtml,109,115,Sanitizar y escapar el input antes de renderizarlo.
2ad54cf9-42e3-44de-a4e1-2872c6d5ac1a,7728cdee-16a9-474c-b1b1-27bcd44aad0d,high,Bloque de codigo duplicado detectado,Thought station create father next sing experience.,sonar.duplicate-code,src/Helpers/UserHelper.cs,204,211,Extraer la logica comun a un metodo/clase compartida.
1e6f83e5-3494-4cee-adb3-87336498e84e,17d6c903-f0db-470c-92af-f1a5af017f3b,high,Cookie de sesion sin flag Secure/HttpOnly,South well same investment maintain upon professor environmental.,zap.insecure-cookie,src/Middleware/StorageMiddleware.cs,164,170,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
04aa5b5d-0cec-4f86-a3bc-25ecd42bf2bb,17d6c903-f0db-470c-92af-f1a5af017f3b,medium,SQL Injection detectado en parametro de busqueda,Also alone majority sea business act happen become structure than leave pressure.,semgrep.CWE-089,src/Controllers/UserController.cs,75,75,Usar consultas parametrizadas con Entity Framework o Dapper.
acb239f8-756b-494a-94e2-af9b4104da57,d0bb111b-df34-4f05-9a7d-135661e39a49,info,Bloque de codigo duplicado detectado,Assume statement million perform rather than exactly after apply door tell cause research effect.,sonar.duplicate-code,src/Helpers/UserHelper.cs,169,176,Extraer la logica comun a un metodo/clase compartida.
28a07a96-561e-4674-baeb-7e766cf91f92,d0bb111b-df34-4f05-9a7d-135661e39a49,info,Convencion de nombres no respetada,Of force fly garden stop alone able under worry hard although.,sonar.naming-convention,src/Models/UserModel.cs,256,266,Renombrar siguiendo la convencion PascalCase del proyecto.
2dce921c-08b5-4fc5-bdf3-a091ddea0216,edc8824a-b1d8-471c-8f5d-5c31cb931285,medium,SQL Injection detectado en parametro de busqueda,Civil arm authority art instead current reflect long test cup military role weight ahead reality personal.,semgrep.CWE-089,src/Controllers/AuthController.cs,25,25,Usar consultas parametrizadas con Entity Framework o Dapper.
fb304d58-3e54-437e-b20f-e163a6fbd93d,dea90d27-8994-4e6b-a896-b2cb29074c18,medium,Bloque de codigo duplicado detectado,Simply finish worker station as large impact newspaper carry television same by process call.,sonar.duplicate-code,src/Helpers/SearchHelper.cs,112,126,Extraer la logica comun a un metodo/clase compartida.
2a80048d-c2ce-44d4-b55f-d63193353231,ba879661-1be0-48be-850a-dfd3815fce81,medium,Variable declarada pero nunca utilizada,Society you purpose successful word paper everyone expect article begin.,sonar.unused-variable,src/Controllers/SearchController.cs,258,271,Eliminar la variable no utilizada.
ab34fde5-8a7d-4d67-935f-2ced3ca34b58,ba879661-1be0-48be-850a-dfd3815fce81,low,Complejidad ciclomatica excesiva en metodo,Sit machine popular security hundred up plan yet foot continue it agency develop break.,sonar.complexity-high,src/Services/AuthService.cs,269,273,Refactorizar el metodo dividiendolo en funciones mas pequenas.
2e553704-0935-4551-ac82-e15462a374c5,c73777c4-1453-457f-b03d-ab35bde03882,medium,Bloque de codigo duplicado detectado,Rich car surface sport administration amount clear.,sonar.duplicate-code,src/Helpers/AuthHelper.cs,256,269,Extraer la logica comun a un metodo/clase compartida.
4fdc348d-dcb9-4ca3-9a5d-f9cf94c80c76,3ab7d7b4-e449-4732-8872-e5d3753a979e,info,SQL Injection detectado en parametro de busqueda,Wind hotel there concern increase leader suggest student argue with generation strategy summer beautiful.,semgrep.CWE-089,src/Controllers/AuthController.cs,144,145,Usar consultas parametrizadas con Entity Framework o Dapper.
838aa7d6-89d6-4c7f-8808-948bbf7e9c39,3ab7d7b4-e449-4732-8872-e5d3753a979e,low,Credencial hardcodeada en codigo fuente,Magazine into police sell worker peace type receive market sport change attack.,semgrep.CWE-798,src/Repositories/ReportRepository.cs,9,15,Eliminar la credencial del codigo y usar un gestor de secretos.
16a1ffb3-7362-4040-ab6a-c115068a5916,9593df3f-54e7-4c97-b7fe-fcc2dcc137b0,high,Metodo demasiado largo (>100 lineas),My fine attorney book opportunity cultural others open ground.,sonar.long-method,src/Services/AuthService.cs,154,159,Dividir el metodo en unidades mas pequenas y cohesivas.
d7e306ad-cd33-43ed-b9ec-dfcade59976d,49dec480-a991-4a13-88c3-a6e1f1b7b0c2,info,API Key generica expuesta en codigo fuente,Discuss guess water through nearly yourself that argue with into million nature.,gitleaks.generic-api-key,src/Config/NotificationConfig.cs,222,227,Externalizar la API Key a variables de entorno o un vault.
91458697-09bf-44dc-a08b-f8a47c18f9f1,1c07bf95-c95e-4533-befc-58f699c281f9,high,Metodo demasiado largo (>100 lineas),Able TV read occur individual rich ball then while.,sonar.long-method,src/Services/SearchService.cs,150,163,Dividir el metodo en unidades mas pequenas y cohesivas.
648301a3-a68c-4cc3-ade7-0e8948d6ec68,1c07bf95-c95e-4533-befc-58f699c281f9,low,Convencion de nombres no respetada,Have song much everyone may trade we car skin audience tend.,sonar.naming-convention,src/Models/UserModel.cs,293,298,Renombrar siguiendo la convencion PascalCase del proyecto.
39d6463b-9f90-431e-a83e-d3b55ff62e38,1258f69a-dd94-45e9-ad5c-51fe8a7de691,info,Cross-Site Scripting (XSS) en renderizado de input de usuario,Worry pay event themselves after whether instead international.,semgrep.CWE-079,src/Views/UserView.cshtml,254,260,Sanitizar y escapar el input antes de renderizarlo.
